,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
2012-11-28,4,0021200212,1610612737,ATL,Atlanta,9-4,20,23,28,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.4,0.667,0.375,28,44,9
2012-11-28,5,0021200213,1610612756,PHX,Phoenix,7-9,24,20,16,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.341,0.75,0.286,11,39,19
2012-11-28,5,0021200213,1610612765,DET,Detroit,5-11,24,31,26,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.526,0.714,0.75,28,43,12
2012-11-28,6,0021200214,1610612742,DAL,Dallas,7-9,23,19,16,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78,0.346,0.9,0.222,18,30,14
2012-11-28,6,0021200214,1610612741,CHI,Chicago,7-7,24,34,19,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.493,0.818,0.6,24,44,19
2012-11-28,7,0021200215,1610612752,NYK,New York,10-4,23,35,30,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.479,0.84,0.524,18,38,14
2012-11-28,7,0021200215,1610612749,MIL,Milwaukee,7-6,26,22,22,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.458,0.81,0.385,24,36,17
2012-11-28,8,0021200216,1610612761,TOR,Toronto,3-13,27,20,14,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.392,0.792,0.294,11,33,17
2012-11-28,8,0021200216,1610612763,MEM,Memphis,11-2,24,24,33,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.475,0.679,0.444,28,46,12
2012-11-28,9,0021200217,1610612762,UTA,Utah,9-7,20,21,31,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.492,0.737,0.545,24,39,16
2012-11-28,9,0021200217,1610612740,NOH,New Orleans,4-10,20,19,17,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.425,0.81,0.238,15,38,19
2012-11-28,10,0021200218,1610612745,HOU,Houston,7-8,25,20,29,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.414,0.6,0.381,20,38,16
2012-11-28,10,0021200218,1610612760,OKC,Oklahoma City,12-4,27,30,29,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.54,0.773,0.409,26,46,15
2012-11-28,11,0021200219,1610612750,MIN,Minnesota,6-8,28,27,22,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.378,0.771,0.273,18,52,18
2012-11-28,11,0021200219,1610612746,LAC,Los Angeles,9-6,23,34,19,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.457,0.885,0.211,28,35,10
2012-11-29,1,0021200220,1610612759,SAS,San Antonio,13-4,27,17,32,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.45,0.75,0.333,22,45,19
2012-11-29,1,0021200220,1610612748,MIA,Miami,11-3,22,25,26,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.488,0.842,0.385,22,37,10
2012-11-29,2,0021200221,1610612743,DEN,Denver,8-8,25,35,26,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.452,0.792,0.476,25,40,15
2012-11-29,2,0021200221,1610612744,GSW,Golden State,9-6,30,21,27,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.512,0.769,0.444,29,43,16
2012-11-30,1,0021200222,1610612756,PHX,Phoenix,7-10,25,27,24,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.481,0.895,0.375,28,34,14
2012-11-30,1,0021200222,1610612761,TOR,Toronto,4-13,19,32,29,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.481,0.682,0.571,24,41,13
2012-11-30,2,0021200223,1610612755,PHI,Philadelphia,10-6,27,27,22,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.512,0.8,0.471,26,39,10
2012-11-30,2,0021200223,1610612766,CHA,Charlotte,7-8,25,25,23,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.47,0.667,0.471,25,41,10
2012-11-30,3,0021200224,1610612751,BKN,Brooklyn,11-4,25,20,31,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.458,0.846,0.55,22,41,7
2012-11-30,3,0021200224,1610612753,ORL,Orlando,5-10,21,23,21,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.449,0.789,0.091,20,36,9
2012-11-30,4,0021200225,1610612757,POR,Portland,6-10,18,15,26,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78,0.348,0.73,0.2,12,37,21
2012-11-30,4,0021200225,1610612738,BOS,Boston,9-7,25,31,19,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.493,0.9,0.375,20,36,19
2012-11-30,5,0021200226,1610612764,WAS,Washington,1-13,17,29,19,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.449,0.571,0.278,11,42,17
2012-11-30,5,0021200226,1610612752,NYK,New York,11-4,26,31,29,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.531,0.667,0.414,24,32,8
2012-11-30,6,0021200227,1610612739,CLE,Cleveland,4-12,27,29,26,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.482,0.955,0.435,21,49,18
2012-11-30,6,0021200227,1610612737,ATL,Atlanta,9-5,29,38,24,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.487,0.719,0.6,25,28,12
2012-11-30,7,0021200228,1610612765,DET,Detroit,5-12,21,24,21,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78,0.403,0.8,0.25,15,46,22
2012-11-30,7,0021200228,1610612763,MEM,Memphis,12-2,22,31,23,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.4,0.857,0.333,20,39,12
2012-11-30,8,0021200229,1610612762,UTA,Utah,9-8,20,22,25,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.413,0.917,0.304,24,40,18
2012-11-30,8,0021200229,1610612760,OKC,Oklahoma City,13-4,22,32,29,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.52,0.727,0.444,21,47,21
2012-11-30,9,0021200230,1610612749,MIL,Milwaukee,7-7,30,17,16,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.366,0.75,0.278,14,47,11
2012-11-30,9,0021200230,1610612750,MIN,Minnesota,7-8,29,28,11,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.391,0.704,0.421,15,56,15
2012-11-30,10,0021200231,1610612754,IND,Indiana,8-8,20,23,29,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.435,0.737,0.346,27,41,9
2012-11-30,10,0021200231,1610612758,SAC,Sacramento,4-11,17,23,27,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.427,0.88,0.353,15,42,12
2012-11-30,11,0021200232,1610612743,DEN,Denver,8-9,27,30,25,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.465,0.682,0.333,22,38,15
2012-11-30,11,0021200232,1610612747,LAL,Los Angeles,8-8,34,37,26,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,122,0.54,0.647,0.515,33,46,15
2012-12-01,1,0021200233,1610612751,BKN,Brooklyn,11-5,24,35,19,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.44,0.63,0.214,20,38,18
2012-12-01,1,0021200233,1610612748,MIA,Miami,12-3,16,34,32,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.513,0.789,0.35,20,35,10
2012-12-01,2,0021200234,1610612757,POR,Portland,7-10,21,26,23,21,12,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,118,0.489,0.81,0.36,25,41,14
2012-12-01,2,0021200234,1610612739,CLE,Cleveland,4-13,28,20,26,17,12,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.434,0.818,0.371,32,48,16
2012-12-01,3,0021200235,1610612755,PHI,Philadelphia,10-7,19,22,23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.439,0.722,0.25,17,37,11
2012-12-01,3,0021200235,1610612741,CHI,Chicago,8-7,22,19,26,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.469,0.619,0.571,28,50,13
2012-12-01,4,0021200236,1610612760,OKC,Oklahoma City,14-4,30,24,30,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.506,0.765,0.438,21,45,14
2012-12-01,4,0021200236,1610612740,NOH,New Orleans,4-11,21,23,13,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.37,0.722,0.25,18,43,15
2012-12-01,5,0021200237,1610612762,UTA,Utah,9-9,28,21,37,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,116,0.511,0.818,0.55,25,38,14
2012-12-01,5,0021200237,1610612745,HOU,Houston,8-8,28,30,27,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,124,0.554,0.808,0.5,26,38,16
2012-12-01,6,0021200238,1610612738,BOS,Boston,9-8,27,21,21,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.415,0.824,0.316,26,43,16
2012-12-01,6,0021200238,1610612749,MIL,Milwaukee,8-7,11,36,22,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.456,0.75,0.308,24,42,14
2012-12-01,7,0021200239,1610612763,MEM,Memphis,12-3,22,24,27,14,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.364,0.864,0.267,25,52,19
2012-12-01,7,0021200239,1610612759,SAS,San Antonio,14-4,21,24,15,27,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.416,0.75,0.241,21,48,16
2012-12-01,8,0021200240,1610612765,DET,Detroit,5-13,27,21,11,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.341,0.778,0.238,16,52,15
2012-12-01,8,0021200240,1610612742,DAL,Dallas,8-9,24,18,25,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.409,0.625,0.44,28,49,13
2012-12-01,9,0021200241,1610612758,SAC,Sacramento,4-12,17,17,24,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.382,0.778,0.391,23,40,17
2012-12-01,9,0021200241,1610612746,LAC,Los Angeles,10-6,28,30,29,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,116,0.547,0.625,0.5,27,41,5
2012-12-01,10,0021200242,1610612754,IND,Indiana,8-9,20,24,28,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.459,0.8,0.364,20,36,16
2012-12-01,10,0021200242,1610612744,GSW,Golden State,10-6,20,31,31,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.475,0.947,0.45,22,41,17
2012-12-02,1,0021200243,1610612756,PHX,Phoenix,7-11,20,22,30,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.488,0.684,0.348,21,45,17
2012-12-02,1,0021200243,1610612752,NYK,New York,12-4,24,35,30,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.444,0.824,0.414,21,43,7
2012-12-02,2,0021200244,1610612753,ORL,Orlando,6-10,23,29,21,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.5,0.95,0.348,34,44,12
2012-12-02,2,0021200244,1610612747,LAL,Los Angeles,8-9,27,25,25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.419,0.641,0.353,20,46,11
2012-12-03,1,0021200245,1610612757,POR,Portland,8-10,26,25,19,32,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,118,0.467,0.769,0.343,28,48,13
2012-12-03,1,0021200245,1610612766,CHA,Charlotte,7-9,34,20,21,27,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.466,0.773,0.481,28,41,15
2012-12-03,2,0021200246,1610612739,CLE,Cleveland,4-14,17,22,24,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.337,0.706,0.15,19,53,11
2012-12-03,2,0021200246,1610612765,DET,Detroit,6-13,30,26,19,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.429,0.684,0.222,21,49,11
2012-12-03,3,0021200247,1610612749,MIL,Milwaukee,8-8,28,22,17,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.382,0.652,0.421,20,40,16
2012-12-03,3,0021200247,1610612740,NOH,New Orleans,5-11,30,23,24,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.524,1.0,0.417,29,37,8
2012-12-03,4,0021200248,1610612761,TOR,Toronto,4-14,24,20,31,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.488,0.895,0.321,19,37,16
2012-12-03,4,0021200248,1610612743,DEN,Denver,9-9,29,32,28,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.471,0.628,0.4,25,53,17
2012-12-03,5,0021200249,1610612746,LAC,Los Angeles,11-6,19,32,22,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.472,0.708,0.19,19,36,10
2012-12-03,5,0021200249,1610612762,UTA,Utah,9-10,31,27,25,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.568,0.733,0.45,25,41,17
2012-12-03,6,0021200250,1610612753,ORL,Orlando,7-10,28,23,18,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.435,0.875,0.348,29,43,8
2012-12-03,6,0021200250,1610612744,GSW,Golden State,10-7,27,20,22,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.457,0.722,0.412,23,43,13
2012-12-04,1,0021200251,1610612750,MIN,Minnesota,8-8,34,31,22,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.532,0.588,0.52,28,47,15
2012-12-04,1,0021200251,1610612755,PHI,Philadelphia,10-8,21,26,20,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.422,0.565,0.25,24,40,13
2012-12-04,2,0021200252,1610612748,MIA,Miami,12-4,25,29,24,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.461,0.688,0.286,27,43,12
2012-12-04,2,0021200252,1610612764,WAS,Washington,2-13,30,30,22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.481,0.759,0.368,31,44,10
2012-12-04,3,0021200253,1610612760,OKC,Oklahoma City,15-4,31,30,29,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.606,0.882,0.5,22,33,12
2012-12-04,3,0021200253,1610612751,BKN,Brooklyn,11-6,28,20,38,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.429,0.826,0.412,22,40,12
2012-12-04,4,0021200254,1610612754,IND,Indiana,9-9,20,15,25,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.363,0.741,0.2,17,46,12
2012-12-04,4,0021200254,1610612741,CHI,Chicago,8-8,18,19,18,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.384,0.8,0.333,18,46,19
2012-12-04,5,0021200255,1610612756,PHX,Phoenix,7-12,25,27,20,22,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.463,0.727,0.429,22,32,16
2012-12-04,5,0021200255,1610612763,MEM,Memphis,13-3,18,27,23,26,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.471,0.774,0.211,13,50,19
2012-12-04,6,0021200256,1610612747,LAL,Los Angeles,8-10,30,28,25,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.458,0.647,0.333,16,53,18
2012-12-04,6,0021200256,1610612745,HOU,Houston,9-8,22,23,28,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.376,0.774,0.206,22,50,10
2012-12-05,1,0021200257,1610612752,NYK,New York,13-4,26,25,21,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.424,0.692,0.317,23,36,8
2012-12-05,1,0021200257,1610612766,CHA,Charlotte,7-10,24,29,22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.47,0.867,0.438,26,50,12
2012-12-05,2,0021200258,1610612757,POR,Portland,8-11,21,29,14,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.43,0.818,0.273,18,37,10
2012-12-05,2,0021200258,1610612754,IND,Indiana,10-9,20,28,31,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.45,0.947,0.346,20,46,13
2012-12-05,3,0021200259,1610612750,MIN,Minnesota,8-9,30,21,21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.44,0.467,0.316,19,41,13
2012-12-05,3,0021200259,1610612738,BOS,Boston,10-8,27,20,32,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.526,0.692,0.235,24,45,16
2012-12-05,4,0021200261,1610612744,GSW,Golden State,11-7,21,19,39,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.453,0.794,0.375,24,35,10
2012-12-05,4,0021200261,1610612765,DET,Detroit,6-14,20,18,23,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.443,0.677,0.286,22,44,17
2012-12-05,5,0021200260,1610612743,DEN,Denver,9-10,26,25,27,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.481,0.84,0.412,24,40,20
2012-12-05,5,0021200260,1610612737,ATL,Atlanta,10-5,27,28,30,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.442,0.842,0.364,24,47,14
2012-12-05,6,0021200262,1610612741,CHI,Chicago,9-8,27,18,27,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.472,0.852,0.267,22,45,15
2012-12-05,6,0021200262,1610612739,CLE,Cleveland,4-15,11,24,28,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.365,0.72,0.313,15,41,10
2012-12-05,7,0021200263,1610612747,LAL,Los Angeles,9-10,20,27,30,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.463,0.727,0.464,24,46,9
2012-12-05,7,0021200263,1610612740,NOH,New Orleans,5-12,23,25,16,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.412,0.556,0.368,22,46,12
2012-12-05,8,0021200264,1610612749,MIL,Milwaukee,8-9,32,26,18,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.417,0.828,0.417,24,36,11
2012-12-05,8,0021200264,1610612759,SAS,San Antonio,15-4,29,23,24,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.471,0.857,0.286,27,53,17
2012-12-05,9,0021200265,1610612753,ORL,Orlando,7-11,15,19,23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.442,0.706,0.067,15,46,19
2012-12-05,9,0021200265,1610612762,UTA,Utah,10-10,24,21,23,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.416,0.815,0.1,17,38,12
2012-12-05,10,0021200266,1610612761,TOR,Toronto,4-15,29,18,29,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.407,0.857,0.261,25,40,11
2012-12-05,10,0021200266,1610612758,SAC,Sacramento,5-12,29,26,23,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.463,0.735,0.4,18,47,15
2012-12-05,11,0021200267,1610612742,DAL,Dallas,8-10,18,24,26,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.405,0.895,0.263,20,41,22
2012-12-05,11,0021200267,1610612746,LAC,Los Angeles,12-6,29,31,23,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.5,0.762,0.3,30,49,17
2012-12-06,1,0021200268,1610612752,NYK,New York,14-4,23,30,37,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.451,0.632,0.409,20,46,7
2012-12-06,1,0021200268,1610612748,MIA,Miami,12-5,26,27,27,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.421,0.786,0.375,17,43,14
2012-12-06,2,0021200269,1610612742,DAL,Dallas,9-10,23,17,29,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.474,0.792,0.333,15,44,16
2012-12-06,2,0021200269,1610612756,PHX,Phoenix,7-13,23,21,18,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.4,0.72,0.381,19,42,12
2012-12-07,1,0021200270,1610612738,BOS,Boston,10-9,28,22,20,19,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.432,0.72,0.273,24,53,18
2012-12-07,1,0021200270,1610612755,PHI,Philadelphia,11-8,28,18,26,17,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.374,0.731,0.182,19,54,9
2012-12-07,2,0021200271,1610612743,DEN,Denver,10-10,22,29,18,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.442,0.65,0.176,24,37,8
2012-12-07,2,0021200271,1610612754,IND,Indiana,10-10,28,22,18,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.447,0.611,0.435,27,42,18
2012-12-07,3,0021200272,1610612744,GSW,Golden State,12-7,24,31,29,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.511,0.8,0.474,24,47,11
2012-12-07,3,0021200272,1610612751,BKN,Brooklyn,11-7,31,32,19,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.425,0.739,0.333,23,44,13
2012-12-07,4,0021200273,1610612764,WAS,Washington,2-14,19,22,30,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.456,0.8,0.438,22,32,11
2012-12-07,4,0021200273,1610612737,ATL,Atlanta,11-5,31,23,26,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.482,0.632,0.385,23,47,14
2012-12-07,5,0021200274,1610612741,CHI,Chicago,10-8,26,24,28,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.524,0.81,0.357,23,41,8
2012-12-07,5,0021200274,1610612765,DET,Detroit,6-15,30,25,19,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.514,0.774,0.571,14,28,8
2012-12-07,6,0021200275,1610612763,MEM,Memphis,14-3,22,29,20,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.5,0.727,0.471,23,46,16
2012-12-07,6,0021200275,1610612740,NOH,New Orleans,5-13,17,22,27,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.48,0.75,0.5,22,29,12
2012-12-07,7,0021200276,1610612739,CLE,Cleveland,4-16,16,21,20,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,73,0.345,0.667,0.292,15,41,18
2012-12-07,7,0021200276,1610612750,MIN,Minnesota,9-9,25,19,22,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.429,0.771,0.211,18,53,21
2012-12-07,8,0021200277,1610612766,CHA,Charlotte,7-11,20,20,21,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.444,0.563,0.231,18,45,11
2012-12-07,8,0021200277,1610612749,MIL,Milwaukee,9-9,33,25,28,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.404,0.813,0.429,20,59,10
2012-12-07,9,0021200278,1610612745,HOU,Houston,9-9,21,24,21,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.389,0.875,0.333,23,37,18
2012-12-07,9,0021200278,1610612759,SAS,San Antonio,16-4,29,28,30,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.552,0.923,0.3,33,50,17
2012-12-07,10,0021200279,1610612761,TOR,Toronto,4-16,29,23,24,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.402,0.839,0.292,13,41,15
2012-12-07,10,0021200279,1610612762,UTA,Utah,11-10,25,38,32,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,131,0.495,0.8,0.565,31,51,11
2012-12-07,11,0021200280,1610612747,LAL,Los Angeles,9-11,27,26,22,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.429,0.806,0.393,17,45,17
2012-12-07,11,0021200280,1610612760,OKC,Oklahoma City,16-4,26,41,22,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.488,0.821,0.529,22,36,14
2012-12-07,12,0021200281,1610612753,ORL,Orlando,7-12,16,18,30,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.375,0.857,0.267,17,40,16
2012-12-07,12,0021200281,1610612758,SAC,Sacramento,6-12,25,21,16,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.405,0.821,0.19,20,51,18
2012-12-08,1,0021200282,1610612756,PHX,Phoenix,7-14,31,26,26,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.462,0.9,0.375,24,37,20
2012-12-08,1,0021200282,1610612746,LAC,Los Angeles,13-6,28,35,22,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.516,0.583,0.304,30,41,11
2012-12-08,2,0021200283,1610612744,GSW,Golden State,13-7,28,22,21,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.432,0.815,0.409,22,57,19
2012-12-08,2,0021200283,1610612764,WAS,Washington,2-15,21,26,23,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.425,0.609,0.36,23,37,8
2012-12-08,3,0021200284,1610612759,SAS,San Antonio,17-4,32,27,38,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,132,0.556,0.867,0.559,38,45,11
2012-12-08,3,0021200284,1610612766,CHA,Charlotte,7-12,23,21,23,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.468,0.71,0.4,18,30,11
2012-12-08,4,0021200285,1610612755,PHI,Philadelphia,11-9,16,12,29,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.392,0.813,0.235,16,36,8
2012-12-08,4,0021200285,1610612738,BOS,Boston,11-9,24,24,22,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.533,0.667,0.286,25,32,11
2012-12-08,5,0021200286,1610612740,NOH,New Orleans,5-14,32,15,25,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.449,0.923,0.444,16,34,17
2012-12-08,5,0021200286,1610612748,MIA,Miami,13-5,31,33,22,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.58,0.792,0.636,23,33,16
