,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
2019-01-18,2,0021800672,1610612765,DET,Detroit,20-24,30,23,12,33,0,0,0,0,0,0,0,0,0,0,98,0.427,0.833,0.394,23,42,11
2019-01-18,3,0021800673,1610612751,BKN,Brooklyn,24-23,25,29,32,31,0,0,0,0,0,0,0,0,0,0,117,0.454,0.667,0.413,24,41,11
2019-01-18,3,0021800673,1610612753,ORL,Orlando,19-26,32,35,28,20,0,0,0,0,0,0,0,0,0,0,115,0.5,0.786,0.385,26,49,13
2019-01-18,4,0021800674,1610612759,SAS,San Antonio,27-20,28,30,30,28,0,0,0,0,0,0,0,0,0,0,116,0.5,0.793,0.458,24,41,16
2019-01-18,4,0021800674,1610612750,MIN,Minnesota,21-24,31,27,32,23,0,0,0,0,0,0,0,0,0,0,113,0.44,0.842,0.269,21,44,11
2019-01-18,5,0021800675,1610612739,CLE,Cleveland,9-37,20,17,23,39,0,0,0,0,0,0,0,0,0,0,99,0.414,0.769,0.292,16,37,14
2019-01-18,5,0021800675,1610612762,UTA,Utah,26-21,29,32,32,22,0,0,0,0,0,0,0,0,0,0,115,0.518,0.933,0.351,33,48,19
2019-01-18,6,0021800676,1610612744,GSW,Golden State,32-14,28,24,29,31,0,0,0,0,0,0,0,0,0,0,112,0.488,0.704,0.243,31,43,10
2019-01-18,6,0021800676,1610612746,LAC,LA,24-21,25,26,21,22,0,0,0,0,0,0,0,0,0,0,94,0.365,0.8,0.16,11,52,18
2019-01-18,7,0021800677,1610612740,NOP,New Orleans,21-25,29,29,28,26,0,0,0,0,0,0,0,0,0,0,112,0.488,0.815,0.32,23,41,12
2019-01-18,7,0021800677,1610612757,POR,Portland,28-19,32,42,30,24,0,0,0,0,0,0,0,0,0,0,128,0.466,0.808,0.324,30,53,6
2019-01-19,1,0021800678,1610612760,OKC,Oklahoma City,27-18,33,26,29,29,0,0,0,0,0,0,0,0,0,0,117,0.441,0.885,0.387,20,45,10
2019-01-19,1,0021800678,1610612755,PHI,Philadelphia,30-17,25,31,23,36,0,0,0,0,0,0,0,0,0,0,115,0.469,0.718,0.344,28,47,17
2019-01-19,2,0021800679,1610612756,PHX,Phoenix,11-36,26,34,26,29,0,0,0,0,0,0,0,0,0,0,115,0.448,0.788,0.333,21,26,7
2019-01-19,2,0021800679,1610612766,CHA,Charlotte,22-23,39,32,38,26,0,0,0,0,0,0,0,0,0,0,135,0.545,0.852,0.471,31,53,16
2019-01-19,3,0021800680,1610612758,SAC,Sacramento,24-22,26,25,23,29,0,0,0,0,0,0,0,0,0,0,103,0.449,0.722,0.4,30,39,11
2019-01-19,3,0021800680,1610612765,DET,Detroit,20-25,30,27,25,19,0,0,0,0,0,0,0,0,0,0,101,0.439,0.76,0.345,21,46,14
2019-01-19,4,0021800681,1610612742,DAL,Dallas,20-25,23,19,27,30,0,0,0,0,0,0,0,0,0,0,99,0.42,0.8,0.243,21,44,13
2019-01-19,4,0021800681,1610612754,IND,Indiana,30-15,24,34,26,27,0,0,0,0,0,0,0,0,0,0,111,0.494,0.792,0.333,23,45,11
2019-01-19,5,0021800682,1610612749,MIL,Milwaukee,33-12,33,26,28,31,0,0,0,0,0,0,0,0,0,0,118,0.553,0.8,0.4,22,46,13
2019-01-19,5,0021800682,1610612753,ORL,Orlando,19-27,24,22,36,26,0,0,0,0,0,0,0,0,0,0,108,0.473,0.667,0.438,31,32,8
2019-01-19,6,0021800683,1610612738,BOS,Boston,28-18,28,32,23,30,0,0,0,0,0,0,0,0,0,0,113,0.443,0.92,0.375,19,43,15
2019-01-19,6,0021800683,1610612737,ATL,Atlanta,14-31,36,31,22,16,0,0,0,0,0,0,0,0,0,0,105,0.435,0.929,0.293,28,49,20
2019-01-19,7,0021800684,1610612763,MEM,Memphis,19-27,19,29,14,28,0,0,0,0,0,0,0,0,0,0,90,0.425,0.8,0.345,21,42,24
2019-01-19,7,0021800684,1610612761,TOR,Toronto,35-13,23,32,45,19,0,0,0,0,0,0,0,0,0,0,119,0.489,0.875,0.472,31,37,10
2019-01-19,8,0021800685,1610612748,MIA,Miami,22-22,31,24,28,34,0,0,0,0,0,0,0,0,0,0,117,0.57,0.609,0.406,27,46,17
2019-01-19,8,0021800685,1610612741,CHI,Chicago,10-36,30,27,19,27,0,0,0,0,0,0,0,0,0,0,103,0.393,0.808,0.444,19,43,13
2019-01-19,9,0021800686,1610612747,LAL,Los Angeles,25-22,39,25,22,34,14,0,0,0,0,0,0,0,0,0,134,0.521,0.8,0.27,27,56,15
2019-01-19,9,0021800686,1610612745,HOU,Houston,26-19,26,20,36,38,18,0,0,0,0,0,0,0,0,0,138,0.42,0.806,0.368,23,39,12
2019-01-19,10,0021800687,1610612739,CLE,Cleveland,9-38,25,21,30,26,0,0,0,0,0,0,0,0,0,0,102,0.486,0.846,0.345,20,28,12
2019-01-19,10,0021800687,1610612743,DEN,Denver,31-14,37,33,31,23,0,0,0,0,0,0,0,0,0,0,124,0.562,0.818,0.405,33,43,11
2019-01-20,1,0021800688,1610612766,CHA,Charlotte,22-24,26,15,30,24,0,0,0,0,0,0,0,0,0,0,95,0.402,0.68,0.343,20,44,16
2019-01-20,1,0021800688,1610612754,IND,Indiana,31-15,34,22,27,37,0,0,0,0,0,0,0,0,0,0,120,0.47,1.0,0.519,34,51,8
2019-01-20,2,0021800689,1610612756,PHX,Phoenix,11-37,31,36,29,18,0,0,0,0,0,0,0,0,0,0,114,0.465,0.688,0.308,22,38,15
2019-01-20,2,0021800689,1610612750,MIN,Minnesota,22-24,29,35,27,25,0,0,0,0,0,0,0,0,0,0,116,0.429,0.8,0.25,22,45,15
2019-01-20,3,0021800690,1610612746,LAC,LA,25-21,38,22,20,23,0,0,0,0,0,0,0,0,0,0,103,0.459,0.583,0.524,23,41,11
2019-01-20,3,0021800690,1610612759,SAS,San Antonio,27-21,26,27,20,22,0,0,0,0,0,0,0,0,0,0,95,0.464,0.529,0.421,21,51,18
2019-01-21,1,0021800691,1610612760,OKC,Oklahoma City,28-18,34,33,36,24,0,0,0,0,0,0,0,0,0,0,127,0.542,0.815,0.517,26,49,18
2019-01-21,1,0021800691,1610612752,NYK,New York,10-35,16,31,35,27,0,0,0,0,0,0,0,0,0,0,109,0.448,0.75,0.304,25,36,12
2019-01-21,2,0021800692,1610612741,CHI,Chicago,11-36,31,17,28,28,0,0,0,0,0,0,0,0,0,0,104,0.474,0.773,0.5,24,50,18
2019-01-21,2,0021800692,1610612739,CLE,Cleveland,9-39,18,24,25,21,0,0,0,0,0,0,0,0,0,0,88,0.356,0.69,0.222,16,38,14
2019-01-21,3,0021800693,1610612765,DET,Detroit,20-26,17,17,30,23,0,0,0,0,0,0,0,0,0,0,87,0.403,0.778,0.324,22,40,17
2019-01-21,3,0021800693,1610612764,WAS,Washington,20-26,29,21,31,20,0,0,0,0,0,0,0,0,0,0,101,0.456,0.778,0.348,24,45,13
2019-01-21,4,0021800694,1610612742,DAL,Dallas,20-26,26,33,25,22,0,0,0,0,0,0,0,0,0,0,106,0.414,0.588,0.35,24,48,11
2019-01-21,4,0021800694,1610612749,MIL,Milwaukee,34-12,35,22,35,24,0,0,0,0,0,0,0,0,0,0,116,0.462,0.909,0.375,21,51,14
2019-01-21,5,0021800695,1610612753,ORL,Orlando,20-27,28,32,31,31,0,0,0,0,0,0,0,0,0,0,122,0.505,0.905,0.379,29,45,11
2019-01-21,5,0021800695,1610612737,ATL,Atlanta,14-32,31,26,21,25,0,0,0,0,0,0,0,0,0,0,103,0.453,0.696,0.3,23,44,13
2019-01-21,6,0021800696,1610612758,SAC,Sacramento,24-23,23,37,25,9,0,0,0,0,0,0,0,0,0,0,94,0.419,0.545,0.4,26,37,14
2019-01-21,6,0021800696,1610612751,BKN,Brooklyn,25-23,29,26,38,30,0,0,0,0,0,0,0,0,0,0,123,0.5,0.833,0.371,25,56,16
2019-01-21,7,0021800697,1610612740,NOP,New Orleans,22-25,21,33,28,23,0,0,0,0,0,0,0,0,0,0,105,0.527,0.692,0.346,19,50,19
2019-01-21,7,0021800697,1610612763,MEM,Memphis,19-28,28,22,18,17,0,0,0,0,0,0,0,0,0,0,85,0.375,0.588,0.257,21,35,11
2019-01-21,8,0021800698,1610612748,MIA,Miami,22-23,23,27,18,31,0,0,0,0,0,0,0,0,0,0,99,0.419,0.889,0.314,25,38,19
2019-01-21,8,0021800698,1610612738,BOS,Boston,29-18,33,17,37,20,0,0,0,0,0,0,0,0,0,0,107,0.494,0.9,0.4,26,36,19
2019-01-21,9,0021800699,1610612745,HOU,Houston,26-20,26,24,13,30,0,0,0,0,0,0,0,0,0,0,93,0.36,0.769,0.262,14,38,12
2019-01-21,9,0021800699,1610612755,PHI,Philadelphia,31-17,30,35,29,27,0,0,0,0,0,0,0,0,0,0,121,0.489,0.818,0.348,21,55,13
2019-01-21,10,0021800700,1610612757,POR,Portland,29-19,29,15,39,26,0,0,0,0,0,0,0,0,0,0,109,0.5,0.733,0.444,30,44,8
2019-01-21,10,0021800700,1610612762,UTA,Utah,26-22,28,23,28,25,0,0,0,0,0,0,0,0,0,0,104,0.396,0.806,0.212,21,48,15
2019-01-21,11,0021800701,1610612744,GSW,Golden State,33-14,29,36,45,20,0,0,0,0,0,0,0,0,0,0,130,0.51,0.737,0.432,41,50,10
2019-01-21,11,0021800701,1610612747,LAL,Los Angeles,25-23,24,31,25,31,0,0,0,0,0,0,0,0,0,0,111,0.5,0.579,0.25,20,42,14
2019-01-22,1,0021800702,1610612758,SAC,Sacramento,24-24,34,22,22,27,0,0,0,0,0,0,0,0,0,0,105,0.451,0.727,0.333,29,43,14
2019-01-22,1,0021800702,1610612761,TOR,Toronto,36-13,29,31,28,32,0,0,0,0,0,0,0,0,0,0,120,0.44,0.686,0.4,25,46,16
2019-01-22,2,0021800703,1610612757,POR,Portland,29-20,25,30,32,27,0,0,0,0,0,0,0,0,0,0,114,0.453,0.818,0.278,21,52,19
2019-01-22,2,0021800703,1610612760,OKC,Oklahoma City,29-18,25,37,31,30,0,0,0,0,0,0,0,0,0,0,123,0.506,0.788,0.478,26,37,10
2019-01-22,3,0021800704,1610612746,LAC,LA,25-22,29,27,17,25,0,0,0,0,0,0,0,0,0,0,98,0.363,0.759,0.278,19,41,7
2019-01-22,3,0021800704,1610612742,DAL,Dallas,21-26,26,32,20,28,0,0,0,0,0,0,0,0,0,0,106,0.469,0.69,0.294,21,48,11
2019-01-22,4,0021800705,1610612750,MIN,Minnesota,23-24,32,32,29,25,0,0,0,0,0,0,0,0,0,0,118,0.437,0.684,0.357,30,64,14
2019-01-22,4,0021800705,1610612756,PHX,Phoenix,11-38,27,22,22,20,0,0,0,0,0,0,0,0,0,0,91,0.425,0.556,0.206,23,34,13
2019-01-23,1,0021800706,1610612761,TOR,Toronto,36-14,16,31,28,31,0,0,0,0,0,0,0,0,0,0,106,0.413,0.783,0.308,28,45,9
2019-01-23,1,0021800706,1610612754,IND,Indiana,32-15,24,35,25,26,0,0,0,0,0,0,0,0,0,0,110,0.435,0.84,0.346,27,48,6
2019-01-23,2,0021800707,1610612739,CLE,Cleveland,9-40,30,20,30,23,0,0,0,0,0,0,0,0,0,0,103,0.437,0.7,0.433,20,44,20
2019-01-23,2,0021800707,1610612738,BOS,Boston,30-18,27,38,27,31,0,0,0,0,0,0,0,0,0,0,123,0.523,0.913,0.48,25,43,14
2019-01-23,3,0021800708,1610612753,ORL,Orlando,20-28,25,31,30,24,0,0,0,0,0,0,0,0,0,0,110,0.427,0.821,0.324,22,42,13
2019-01-23,3,0021800708,1610612751,BKN,Brooklyn,26-23,26,30,33,25,0,0,0,0,0,0,0,0,0,0,114,0.478,0.783,0.313,20,45,16
2019-01-23,4,0021800709,1610612746,LAC,LA,26-22,27,27,23,34,0,0,0,0,0,0,0,0,0,0,111,0.529,0.667,0.318,23,41,7
2019-01-23,4,0021800709,1610612748,MIA,Miami,22-24,31,23,18,27,0,0,0,0,0,0,0,0,0,0,99,0.47,0.591,0.286,23,40,14
2019-01-23,5,0021800710,1610612745,HOU,Houston,27-20,28,30,30,26,0,0,0,0,0,0,0,0,0,0,114,0.411,0.763,0.25,10,44,12
2019-01-23,5,0021800710,1610612752,NYK,New York,10-36,31,32,15,32,0,0,0,0,0,0,0,0,0,0,110,0.457,0.833,0.367,15,48,18
2019-01-23,6,0021800711,1610612759,SAS,San Antonio,27-22,35,29,32,24,0,0,0,0,0,0,0,0,0,0,120,0.573,0.867,0.481,24,36,15
2019-01-23,6,0021800711,1610612755,PHI,Philadelphia,32-17,34,33,29,26,0,0,0,0,0,0,0,0,0,0,122,0.505,0.786,0.472,35,42,11
2019-01-23,7,0021800712,1610612737,ATL,Atlanta,15-32,42,24,32,23,0,0,0,0,0,0,0,0,0,0,121,0.5,0.762,0.375,31,51,17
2019-01-23,7,0021800712,1610612741,CHI,Chicago,11-37,25,35,23,18,0,0,0,0,0,0,0,0,0,0,101,0.443,0.852,0.308,20,37,15
2019-01-23,8,0021800713,1610612766,CHA,Charlotte,23-24,23,35,28,32,0,0,0,0,0,0,0,0,0,0,118,0.532,0.774,0.4,23,37,9
2019-01-23,8,0021800713,1610612763,MEM,Memphis,19-29,22,32,22,31,0,0,0,0,0,0,0,0,0,0,107,0.469,0.917,0.29,25,38,10
2019-01-23,9,0021800714,1610612765,DET,Detroit,21-26,31,26,22,19,0,0,0,0,0,0,0,0,0,0,98,0.404,0.684,0.333,24,49,9
2019-01-23,9,0021800714,1610612740,NOP,New Orleans,22-26,28,19,23,24,0,0,0,0,0,0,0,0,0,0,94,0.462,0.444,0.273,20,49,12
2019-01-23,10,0021800715,1610612743,DEN,Denver,31-15,24,34,22,28,0,0,0,0,0,0,0,0,0,0,108,0.477,0.8,0.296,20,50,14
2019-01-23,10,0021800715,1610612762,UTA,Utah,27-22,30,35,23,26,0,0,0,0,0,0,0,0,0,0,114,0.432,0.704,0.413,28,40,13
2019-01-24,1,0021800716,1610612744,GSW,Golden State,34-14,37,30,37,22,0,0,0,0,0,0,0,0,0,0,126,0.568,0.905,0.35,34,50,15
2019-01-24,1,0021800716,1610612764,WAS,Washington,20-27,28,31,33,26,0,0,0,0,0,0,0,0,0,0,118,0.463,0.714,0.357,29,36,10
2019-01-24,2,0021800717,1610612740,NOP,New Orleans,22-27,28,25,29,34,0,0,0,0,0,0,0,0,0,0,116,0.485,0.667,0.278,34,42,12
2019-01-24,2,0021800717,1610612760,OKC,Oklahoma City,30-18,28,37,33,24,0,0,0,0,0,0,0,0,0,0,122,0.495,0.5,0.438,33,57,14
2019-01-24,3,0021800718,1610612757,POR,Portland,30-20,30,26,32,32,0,0,0,0,0,0,0,0,0,0,120,0.468,1.0,0.462,25,53,16
2019-01-24,3,0021800718,1610612756,PHX,Phoenix,11-39,31,21,24,30,0,0,0,0,0,0,0,0,0,0,106,0.409,0.778,0.342,19,39,16
2019-01-24,4,0021800719,1610612750,MIN,Minnesota,24-24,28,30,26,36,0,0,0,0,0,0,0,0,0,0,120,0.431,0.88,0.303,24,55,12
2019-01-24,4,0021800719,1610612747,LAL,Los Angeles,25-24,29,32,21,23,0,0,0,0,0,0,0,0,0,0,105,0.506,0.643,0.286,28,39,19
2019-01-25,1,0021800720,1610612764,WAS,Washington,21-27,24,26,25,20,0,0,0,0,0,0,0,0,0,0,95,0.443,0.833,0.556,26,38,12
2019-01-25,1,0021800720,1610612753,ORL,Orlando,20-29,21,17,31,22,0,0,0,0,0,0,0,0,0,0,91,0.452,0.667,0.212,24,52,16
2019-01-25,2,0021800721,1610612752,NYK,New York,10-37,37,23,22,17,0,0,0,0,0,0,0,0,0,0,99,0.425,0.654,0.258,17,33,8
2019-01-25,2,0021800721,1610612751,BKN,Brooklyn,27-23,30,30,27,22,0,0,0,0,0,0,0,0,0,0,109,0.405,0.681,0.273,19,60,19
2019-01-25,3,0021800722,1610612748,MIA,Miami,23-24,27,21,32,20,0,0,0,0,0,0,0,0,0,0,100,0.468,0.68,0.391,19,47,14
2019-01-25,3,0021800722,1610612739,CLE,Cleveland,9-41,23,30,17,24,0,0,0,0,0,0,0,0,0,0,94,0.435,0.769,0.333,23,42,13
2019-01-25,4,0021800723,1610612746,LAC,LA,27-22,27,25,28,26,0,0,0,0,0,0,0,0,0,0,106,0.463,0.759,0.381,27,50,16
2019-01-25,4,0021800723,1610612741,CHI,Chicago,11-38,20,36,26,19,0,0,0,0,0,0,0,0,0,0,101,0.392,0.917,0.286,20,49,8
2019-01-25,5,0021800724,1610612761,TOR,Toronto,36-15,20,41,28,30,0,0,0,0,0,0,0,0,0,0,119,0.484,0.944,0.389,27,47,19
2019-01-25,5,0021800724,1610612745,HOU,Houston,28-20,33,37,26,25,0,0,0,0,0,0,0,0,0,0,121,0.451,0.879,0.217,17,40,12
2019-01-25,6,0021800725,1610612758,SAC,Sacramento,25-24,24,24,29,22,0,0,0,0,0,0,0,0,0,0,99,0.407,0.765,0.364,23,49,17
2019-01-25,6,0021800725,1610612763,MEM,Memphis,19-30,23,19,29,25,0,0,0,0,0,0,0,0,0,0,96,0.425,0.815,0.3,22,44,16
2019-01-25,7,0021800726,1610612765,DET,Detroit,21-27,28,26,31,16,0,0,0,0,0,0,0,0,0,0,101,0.412,0.76,0.316,22,46,12
2019-01-25,7,0021800726,1610612742,DAL,Dallas,22-26,23,39,26,18,0,0,0,0,0,0,0,0,0,0,106,0.457,0.6,0.389,24,43,9
2019-01-25,8,0021800727,1610612766,CHA,Charlotte,23-25,27,27,33,12,0,0,0,0,0,0,0,0,0,0,99,0.4,0.68,0.256,20,53,17
2019-01-25,8,0021800727,1610612749,MIL,Milwaukee,35-12,22,30,24,32,0,0,0,0,0,0,0,0,0,0,108,0.461,0.87,0.194,17,46,11
2019-01-25,9,0021800728,1610612756,PHX,Phoenix,11-40,32,23,26,14,0,0,0,0,0,0,0,0,0,0,95,0.421,0.923,0.233,20,35,15
2019-01-25,9,0021800728,1610612743,DEN,Denver,32-15,37,33,28,34,0,0,0,0,0,0,0,0,0,0,132,0.5,0.793,0.417,26,57,12
2019-01-25,10,0021800729,1610612750,MIN,Minnesota,24-25,24,21,24,33,0,0,0,0,0,0,0,0,0,0,102,0.422,0.857,0.308,20,50,14
2019-01-25,10,0021800729,1610612762,UTA,Utah,28-22,31,21,38,16,0,0,0,0,0,0,0,0,0,0,106,0.394,0.76,0.325,25,47,11
2019-01-26,1,0021800730,1610612759,SAS,San Antonio,28-22,28,32,36,30,0,0,0,0,0,0,0,0,0,0,126,0.516,0.84,0.458,30,51,9
2019-01-26,1,0021800730,1610612740,NOP,New Orleans,22-28,27,30,28,29,0,0,0,0,0,0,0,0,0,0,114,0.469,0.708,0.259,26,41,8
2019-01-26,2,0021800731,1610612754,IND,Indiana,32-16,19,23,27,34,0,0,0,0,0,0,0,0,0,0,103,0.432,0.833,0.333,20,40,17
2019-01-26,2,0021800731,1610612763,MEM,Memphis,20-30,24,29,25,28,0,0,0,0,0,0,0,0,0,0,106,0.488,0.679,0.321,29,36,12
2019-01-26,3,0021800732,1610612744,GSW,Golden State,35-14,29,32,29,25,0,0,0,0,0,0,0,0,0,0,115,0.446,0.853,0.364,25,53,14
2019-01-26,3,0021800732,1610612738,BOS,Boston,30-19,26,33,25,27,0,0,0,0,0,0,0,0,0,0,111,0.414,0.933,0.375,23,49,14
2019-01-26,4,0021800733,1610612755,PHI,Philadelphia,32-18,37,31,28,14,0,0,0,0,0,0,0,0,0,0,110,0.418,0.741,0.389,29,41,12
2019-01-26,4,0021800733,1610612743,DEN,Denver,33-15,41,36,30,19,0,0,0,0,0,0,0,0,0,0,126,0.511,0.759,0.333,27,51,10
2019-01-26,5,0021800734,1610612737,ATL,Atlanta,15-33,30,34,26,21,0,0,0,0,0,0,0,0,0,0,111,0.457,0.75,0.364,24,36,10
2019-01-26,5,0021800734,1610612757,POR,Portland,31-20,40,23,30,27,0,0,0,0,0,0,0,0,0,0,120,0.5,0.9,0.367,26,47,18
2019-01-27,1,0021800735,1610612739,CLE,Cleveland,10-41,27,24,28,25,0,0,0,0,0,0,0,0,0,0,104,0.424,0.867,0.382,26,52,8
2019-01-27,1,0021800735,1610612741,CHI,Chicago,11-39,29,24,26,22,0,0,0,0,0,0,0,0,0,0,101,0.443,0.824,0.346,22,47,10
2019-01-27,2,0021800736,1610612758,SAC,Sacramento,25-25,21,30,25,32,0,0,0,0,0,0,0,0,0,0,108,0.398,0.867,0.222,18,44,12
2019-01-27,2,0021800736,1610612746,LAC,LA,28-22,34,33,20,35,0,0,0,0,0,0,0,0,0,0,122,0.477,0.931,0.379,35,52,18
2019-01-27,3,0021800738,1610612749,MIL,Milwaukee,35-13,25,17,37,33,0,0,0,0,0,0,0,0,0,0,112,0.429,0.679,0.405,22,49,14
2019-01-27,3,0021800738,1610612760,OKC,Oklahoma City,31-18,31,25,33,29,0,0,0,0,0,0,0,0,0,0,118,0.468,0.56,0.5,29,52,11
2019-01-27,4,0021800737,1610612753,ORL,Orlando,20-30,34,27,21,16,0,0,0,0,0,0,0,0,0,0,98,0.402,0.588,0.286,23,56,13
2019-01-27,4,0021800737,1610612745,HOU,Houston,29-20,18,35,21,29,0,0,0,0,0,0,0,0,0,0,103,0.475,0.714,0.333,20,39,13
2019-01-27,5,0021800739,1610612761,TOR,Toronto,37-15,38,32,15,38,0,0,0,0,0,0,0,0,0,0,123,0.446,0.842,0.5,24,44,7
2019-01-27,5,0021800739,1610612742,DAL,Dallas,22-27,32,26,30,32,0,0,0,0,0,0,0,0,0,0,120,0.489,0.676,0.306,25,43,11
2019-01-27,6,0021800740,1610612762,UTA,Utah,29-22,25,28,37,35,0,0,0,0,0,0,0,0,0,0,125,0.535,0.72,0.385,30,36,9
2019-01-27,6,0021800740,1610612750,MIN,Minnesota,24-26,22,28,35,26,0,0,0,0,0,0,0,0,0,0,111,0.481,0.87,0.472,22,35,16
2019-01-27,7,0021800742,1610612764,WAS,Washington,21-28,26,43,17,33,0,0,0,0,0,0,0,0,0,0,119,0.449,0.724,0.391,32,32,9
2019-01-27,7,0021800742,1610612759,SAS,San Antonio,29-22,36,34,29,33,0,0,0,0,0,0,0,0,0,0,132,0.57,0.857,0.471,31,49,15
2019-01-27,8,0021800741,1610612748,MIA,Miami,24-24,25,27,29,25,0,0,0,0,0,0,0,0,0,0,106,0.464,0.889,0.364,26,47,15
2019-01-27,8,0021800741,1610612752,NYK,New York,10-38,26,32,12,27,0,0,0,0,0,0,0,0,0,0,97,0.429,0.75,0.269,22,38,11
2019-01-27,9,0021800743,1610612756,PHX,Phoenix,11-41,27,26,28,21,0,0,0,0,0,0,0,0,0,0,102,0.4,0.844,0.269,19,40,16
2019-01-27,9,0021800743,1610612747,LAL,Los Angeles,26-24,31,34,25,26,0,0,0,0,0,0,0,0,0,0,116,0.528,0.667,0.435,28,41,16
2019-01-28,1,0021800744,1610612752,NYK,New York,10-39,24,29,18,21,0,0,0,0,0,0,0,0,0,0,92,0.4,0.654,0.304,19,46,8
2019-01-28,1,0021800744,1610612766,CHA,Charlotte,24-25,30,24,17,30,0,0,0,0,0,0,0,0,0,0,101,0.415,0.75,0.324,25,51,10
2019-01-28,2,0021800745,1610612744,GSW,Golden State,36-14,40,29,32,31,0,0,0,0,0,0,0,0,0,0,132,0.541,0.813,0.419,39,48,12
2019-01-28,2,0021800745,1610612754,IND,Indiana,32-17,22,26,31,21,0,0,0,0,0,0,0,0,0,0,100,0.426,0.8,0.4,29,38,15
2019-01-28,3,0021800746,1610612751,BKN,Brooklyn,27-24,26,24,38,16,0,0,0,0,0,0,0,0,0,0,104,0.379,0.813,0.382,20,48,17
2019-01-28,3,0021800746,1610612738,BOS,Boston,31-19,32,28,29,23,0,0,0,0,0,0,0,0,0,0,112,0.45,0.9,0.325,29,52,17
2019-01-28,4,0021800747,1610612743,DEN,Denver,34-15,16,25,19,35,0,0,0,0,0,0,0,0,0,0,95,0.44,0.929,0.222,17,37,15
2019-01-28,4,0021800747,1610612763,MEM,Memphis,20-31,30,30,17,15,0,0,0,0,0,0,0,0,0,0,92,0.449,0.684,0.281,26,42,19
2019-01-28,5,0021800748,1610612737,ATL,Atlanta,16-33,32,31,31,29,0,0,0,0,0,0,0,0,0,0,123,0.506,0.862,0.294,28,44,17
2019-01-28,5,0021800748,1610612746,LAC,LA,28-23,25,36,22,35,0,0,0,0,0,0,0,0,0,0,118,0.482,0.929,0.37,27,38,16
2019-01-29,1,0021800749,1610612764,WAS,Washington,21-29,24,23,22,44,0,0,0,0,0,0,0,0,0,0,113,0.483,0.739,0.333,31,36,6
2019-01-29,1,0021800749,1610612739,CLE,Cleveland,11-41,26,27,35,28,0,0,0,0,0,0,0,0,0,0,116,0.536,0.458,0.441,30,48,15
2019-01-29,2,0021800750,1610612749,MIL,Milwaukee,36-13,30,32,27,26,0,0,0,0,0,0,0,0,0,0,115,0.54,0.8,0.406,32,39,10
2019-01-29,2,0021800750,1610612765,DET,Detroit,21-28,22,27,28,28,0,0,0,0,0,0,0,0,0,0,105,0.472,0.75,0.324,29,39,11
2019-01-29,3,0021800751,1610612760,OKC,Oklahoma City,32-18,32,37,22,35,0,0,0,0,0,0,0,0,0,0,126,0.538,0.731,0.429,25,43,7
2019-01-29,3,0021800751,1610612753,ORL,Orlando,20-31,35,28,31,23,0,0,0,0,0,0,0,0,0,0,117,0.431,0.833,0.341,26,53,12
2019-01-29,4,0021800752,1610612741,CHI,Chicago,11-40,19,35,25,38,0,0,0,0,0,0,0,0,0,0,117,0.5,0.737,0.321,17,50,17
2019-01-29,4,0021800752,1610612751,BKN,Brooklyn,28-24,20,30,33,39,0,0,0,0,0,0,0,0,0,0,122,0.447,0.7,0.286,25,43,8
2019-01-29,5,0021800753,1610612740,NOP,New Orleans,23-28,28,31,35,27,0,0,0,0,0,0,0,0,0,0,121,0.511,0.8,0.29,27,55,17
2019-01-29,5,0021800753,1610612745,HOU,Houston,29-21,35,31,25,25,0,0,0,0,0,0,0,0,0,0,116,0.396,0.708,0.339,22,45,12
2019-01-29,6,0021800754,1610612756,PHX,Phoenix,11-42,33,34,24,33,0,0,0,0,0,0,0,0,0,0,124,0.6,0.789,0.448,26,38,18
2019-01-29,6,0021800754,1610612759,SAS,San Antonio,30-22,33,37,26,30,0,0,0,0,0,0,0,0,0,0,126,0.47,0.85,0.441,29,36,11
2019-01-29,7,0021800755,1610612755,PHI,Philadelphia,33-18,39,25,32,25,0,0,0,0,0,0,0,0,0,0,121,0.452,0.786,0.417,33,44,12
2019-01-29,7,0021800755,1610612747,LAL,Los Angeles,26-25,20,33,28,24,0,0,0,0,0,0,0,0,0,0,105,0.467,0.75,0.304,26,49,21
2019-01-30,1,0021800756,1610612766,CHA,Charlotte,24-26,28,31,16,19,0,0,0,0,0,0,0,0,0,0,94,0.438,0.429,0.325,20,31,12
2019-01-30,1,0021800756,1610612738,BOS,Boston,32-19,35,28,35,28,0,0,0,0,0,0,0,0,0,0,126,0.556,0.875,0.414,34,53,10
2019-01-30,2,0021800757,1610612741,CHI,Chicago,12-40,31,19,28,27,0,0,0,0,0,0,0,0,0,0,105,0.513,0.81,0.421,26,40,12
2019-01-30,2,0021800757,1610612748,MIA,Miami,24-25,21,27,20,21,0,0,0,0,0,0,0,0,0,0,89,0.382,0.692,0.286,22,47,14
