,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
2013-12-13,5,0021300333,1610612738,BOS,Boston,11-14,29,25,14,22,0,0,0,0,0,0,0,0,0,0,90,0.485,0.68,0.333,17,42,15
2013-12-13,6,0021300334,1610612751,BKN,Brooklyn,8-15,24,20,24,31,0,0,0,0,0,0,0,0,0,0,99,0.456,0.75,0.522,24,38,12
2013-12-13,6,0021300334,1610612765,DET,Detroit,11-13,23,38,25,17,0,0,0,0,0,0,0,0,0,0,103,0.47,0.71,0.3,23,43,13
2013-12-13,7,0021300335,1610612763,MEM,Memphis,10-12,34,20,11,33,0,0,0,0,0,0,0,0,0,0,98,0.5,0.706,0.4,24,42,11
2013-12-13,7,0021300335,1610612740,NOP,New Orleans,11-10,26,29,27,22,0,0,0,0,0,0,0,0,0,0,104,0.513,0.85,0.409,22,31,6
2013-12-13,8,0021300336,1610612747,LAL,Los Angeles,10-12,28,23,23,23,0,0,0,0,0,0,0,0,0,0,97,0.414,0.581,0.28,26,41,19
2013-12-13,8,0021300336,1610612760,OKC,Oklahoma City,18-4,38,28,28,28,0,0,0,0,0,0,0,0,0,0,122,0.475,0.87,0.32,34,59,14
2013-12-13,9,0021300337,1610612741,CHI,Chicago,9-12,26,21,15,29,0,0,0,0,0,0,0,0,0,0,91,0.42,0.842,0.292,26,44,15
2013-12-13,9,0021300337,1610612749,MIL,Milwaukee,5-18,18,33,18,21,0,0,0,0,0,0,0,0,0,0,90,0.446,0.8,0.4,18,38,14
2013-12-13,10,0021300338,1610612750,MIN,Minnesota,11-12,30,24,35,21,0,0,0,0,0,0,0,0,0,0,110,0.432,0.885,0.478,22,41,12
2013-12-13,10,0021300338,1610612759,SAS,San Antonio,18-4,27,35,18,37,0,0,0,0,0,0,0,0,0,0,117,0.552,0.846,0.455,32,42,13
2013-12-13,11,0021300339,1610612762,UTA,Utah,6-19,33,20,20,30,0,0,0,0,0,0,0,0,0,0,103,0.452,0.95,0.381,24,44,10
2013-12-13,11,0021300339,1610612743,DEN,Denver,13-9,28,16,31,18,0,0,0,0,0,0,0,0,0,0,93,0.424,0.583,0.333,22,46,8
2013-12-13,12,0021300340,1610612758,SAC,Sacramento,6-15,34,27,21,25,0,0,0,0,0,0,0,0,0,0,107,0.437,0.862,0.316,12,43,15
2013-12-13,12,0021300340,1610612756,PHX,Phoenix,13-9,28,30,27,31,0,0,0,0,0,0,0,0,0,0,116,0.494,0.759,0.5,20,43,16
2013-12-13,13,0021300341,1610612745,HOU,Houston,16-8,30,28,24,34,0,0,0,0,0,0,0,0,0,0,116,0.494,0.743,0.414,20,32,15
2013-12-13,13,0021300341,1610612744,GSW,Golden State,13-11,29,22,22,39,0,0,0,0,0,0,0,0,0,0,112,0.478,0.833,0.273,22,56,18
2013-12-14,1,0021300342,1610612747,LAL,Los Angeles,11-12,22,22,20,24,0,0,0,0,0,0,0,0,0,0,88,0.39,0.913,0.35,19,40,15
2013-12-14,1,0021300342,1610612766,CHA,Charlotte,10-14,23,20,25,17,0,0,0,0,0,0,0,0,0,0,85,0.438,0.625,0.154,22,46,13
2013-12-14,2,0021300343,1610612746,LAC,Los Angeles,16-9,34,25,30,24,0,0,0,0,0,0,0,0,0,0,113,0.565,0.839,0.429,27,34,10
2013-12-14,2,0021300343,1610612764,WAS,Washington,9-13,28,18,31,20,0,0,0,0,0,0,0,0,0,0,97,0.494,0.7,0.214,21,33,13
2013-12-14,3,0021300344,1610612739,CLE,Cleveland,9-14,29,23,28,27,0,0,0,0,0,0,0,0,0,0,107,0.464,0.76,0.345,18,39,15
2013-12-14,3,0021300344,1610612748,MIA,Miami,17-6,35,33,16,30,0,0,0,0,0,0,0,0,0,0,114,0.553,0.733,0.381,24,40,14
2013-12-14,4,0021300345,1610612737,ATL,Atlanta,12-12,22,26,29,29,0,0,0,0,0,0,0,0,0,0,106,0.606,1.0,0.469,22,34,27
2013-12-14,4,0021300345,1610612752,NYK,New York,7-16,26,31,24,30,0,0,0,0,0,0,0,0,0,0,111,0.506,0.833,0.421,19,32,11
2013-12-14,5,0021300346,1610612761,TOR,Toronto,9-13,24,27,22,26,0,0,0,0,0,0,0,0,0,0,99,0.482,0.778,0.333,26,43,11
2013-12-14,5,0021300346,1610612741,CHI,Chicago,9-13,21,20,25,11,0,0,0,0,0,0,0,0,0,0,77,0.36,0.75,0.333,19,41,15
2013-12-14,6,0021300347,1610612757,POR,Portland,20-4,32,39,40,28,0,0,0,0,0,0,0,0,0,0,139,0.559,0.7,0.568,41,46,18
2013-12-14,6,0021300347,1610612755,PHI,Philadelphia,7-18,34,30,15,26,0,0,0,0,0,0,0,0,0,0,105,0.448,0.692,0.6,26,33,14
2013-12-14,7,0021300348,1610612749,MIL,Milwaukee,5-19,26,15,20,32,0,0,0,0,0,0,0,0,0,0,93,0.444,0.842,0.294,15,42,16
2013-12-14,7,0021300348,1610612742,DAL,Dallas,14-10,38,21,34,13,0,0,0,0,0,0,0,0,0,0,106,0.477,0.667,0.417,25,45,16
2013-12-14,8,0021300349,1610612759,SAS,San Antonio,19-4,23,32,25,20,0,0,0,0,0,0,0,0,0,0,100,0.466,0.833,0.4,24,55,10
2013-12-14,8,0021300349,1610612762,UTA,Utah,6-20,17,23,26,18,0,0,0,0,0,0,0,0,0,0,84,0.393,0.727,0.3,17,42,9
2013-12-15,1,0021300350,1610612745,HOU,Houston,16-9,28,21,22,20,0,0,0,0,0,0,0,0,0,0,91,0.413,0.579,0.259,15,42,17
2013-12-15,1,0021300350,1610612758,SAC,Sacramento,7-15,28,29,24,25,0,0,0,0,0,0,0,0,0,0,106,0.481,0.833,0.231,17,43,15
2013-12-15,2,0021300351,1610612750,MIN,Minnesota,12-12,28,28,21,24,0,0,0,0,0,0,0,0,0,0,101,0.443,0.76,0.462,22,44,9
2013-12-15,2,0021300351,1610612763,MEM,Memphis,10-13,17,29,27,20,0,0,0,0,0,0,0,0,0,0,93,0.446,0.7,0.333,17,47,9
2013-12-15,3,0021300352,1610612757,POR,Portland,21-4,29,21,23,26,12,0,0,0,0,0,0,0,0,0,111,0.414,0.846,0.269,24,47,10
2013-12-15,3,0021300352,1610612765,DET,Detroit,11-14,22,29,33,15,10,0,0,0,0,0,0,0,0,0,109,0.468,0.667,0.2,19,53,14
2013-12-15,4,0021300353,1610612753,ORL,Orlando,7-17,22,27,22,27,0,0,0,0,0,0,0,0,0,0,98,0.451,0.654,0.292,19,45,14
2013-12-15,4,0021300353,1610612760,OKC,Oklahoma City,19-4,28,28,27,18,0,0,0,0,0,0,0,0,0,0,101,0.448,0.9,0.263,23,45,13
2013-12-15,5,0021300354,1610612740,NOP,New Orleans,11-11,27,25,16,25,0,0,0,0,0,0,0,0,0,0,93,0.435,0.632,0.292,23,32,13
2013-12-15,5,0021300354,1610612743,DEN,Denver,14-9,24,28,23,27,0,0,0,0,0,0,0,0,0,0,102,0.435,0.75,0.292,23,51,16
2013-12-15,6,0021300355,1610612744,GSW,Golden State,13-12,27,26,27,22,0,0,0,0,0,0,0,0,0,0,102,0.425,0.697,0.5,19,50,20
2013-12-15,6,0021300355,1610612756,PHX,Phoenix,14-9,33,26,22,25,0,0,0,0,0,0,0,0,0,0,106,0.443,0.676,0.481,17,45,12
2013-12-16,1,0021300356,1610612765,DET,Detroit,12-14,31,25,23,22,0,0,0,0,0,0,0,0,0,0,101,0.432,0.643,0.35,14,55,8
2013-12-16,1,0021300356,1610612754,IND,Indiana,20-4,28,21,24,23,0,0,0,0,0,0,0,0,0,0,96,0.432,0.741,0.353,18,40,7
2013-12-16,2,0021300357,1610612747,LAL,Los Angeles,11-13,28,26,19,27,0,0,0,0,0,0,0,0,0,0,100,0.476,0.81,0.238,18,43,14
2013-12-16,2,0021300357,1610612737,ATL,Atlanta,13-12,20,27,35,32,0,0,0,0,0,0,0,0,0,0,114,0.489,0.867,0.407,34,44,10
2013-12-16,3,0021300358,1610612750,MIN,Minnesota,12-13,21,29,19,28,0,0,0,0,0,0,0,0,0,0,97,0.378,0.577,0.276,22,51,7
2013-12-16,3,0021300358,1610612738,BOS,Boston,12-14,29,22,23,27,0,0,0,0,0,0,0,0,0,0,101,0.442,0.783,0.333,19,50,12
2013-12-16,4,0021300359,1610612755,PHI,Philadelphia,7-19,22,26,25,21,0,0,0,0,0,0,0,0,0,0,94,0.411,0.6,0.267,21,39,19
2013-12-16,4,0021300359,1610612751,BKN,Brooklyn,9-15,32,26,42,30,0,0,0,0,0,0,0,0,0,0,130,0.603,0.577,0.6,35,42,20
2013-12-16,5,0021300360,1610612762,UTA,Utah,6-21,20,30,21,23,0,0,0,0,0,0,0,0,0,0,94,0.464,0.647,0.278,17,33,14
2013-12-16,5,0021300360,1610612748,MIA,Miami,18-6,26,21,36,34,0,0,0,0,0,0,0,0,0,0,117,0.634,0.808,0.4,28,41,14
2013-12-16,6,0021300361,1610612764,WAS,Washington,10-13,26,27,22,27,0,0,0,0,0,0,0,0,0,0,102,0.542,0.765,0.611,21,41,19
2013-12-16,6,0021300361,1610612752,NYK,New York,7-17,21,21,35,24,0,0,0,0,0,0,0,0,0,0,101,0.418,0.774,0.367,21,35,9
2013-12-16,7,0021300362,1610612753,ORL,Orlando,8-17,21,22,24,16,0,0,0,0,0,0,0,0,0,0,83,0.398,0.75,0.417,21,54,11
2013-12-16,7,0021300362,1610612741,CHI,Chicago,9-14,14,21,24,23,0,0,0,0,0,0,0,0,0,0,82,0.346,0.808,0.278,19,45,5
2013-12-16,8,0021300363,1610612759,SAS,San Antonio,19-5,28,21,21,22,0,0,0,0,0,0,0,0,0,0,92,0.487,0.571,0.333,20,36,22
2013-12-16,8,0021300363,1610612746,LAC,Los Angeles,17-9,21,34,23,37,0,0,0,0,0,0,0,0,0,0,115,0.513,0.743,0.478,19,43,18
2013-12-17,1,0021300364,1610612758,SAC,Sacramento,7-16,22,21,29,15,0,0,0,0,0,0,0,0,0,0,87,0.375,0.821,0.267,18,42,15
2013-12-17,1,0021300364,1610612766,CHA,Charlotte,11-14,35,21,22,17,0,0,0,0,0,0,0,0,0,0,95,0.449,0.708,0.471,26,42,15
2013-12-17,2,0021300365,1610612757,POR,Portland,22-4,26,29,37,27,0,0,0,0,0,0,0,0,0,0,119,0.446,0.88,0.455,26,56,14
2013-12-17,2,0021300365,1610612739,CLE,Cleveland,9-15,28,31,29,28,0,0,0,0,0,0,0,0,0,0,116,0.471,0.688,0.529,26,44,6
2013-12-17,3,0021300366,1610612747,LAL,Los Angeles,12-13,34,18,15,29,0,0,0,0,0,0,0,0,0,0,96,0.493,0.789,0.318,16,37,14
2013-12-17,3,0021300366,1610612763,MEM,Memphis,10-14,24,23,20,25,0,0,0,0,0,0,0,0,0,0,92,0.407,0.765,0.313,20,49,14
2013-12-17,4,0021300367,1610612760,OKC,Oklahoma City,20-4,29,23,23,30,0,0,0,0,0,0,0,0,0,0,105,0.489,0.7,0.227,19,53,18
2013-12-17,4,0021300367,1610612743,DEN,Denver,14-10,24,20,21,28,0,0,0,0,0,0,0,0,0,0,93,0.414,0.727,0.263,25,43,15
2013-12-17,5,0021300368,1610612740,NOP,New Orleans,11-12,19,20,26,28,0,0,0,0,0,0,0,0,0,0,93,0.375,0.733,0.278,22,44,10
2013-12-17,5,0021300368,1610612744,GSW,Golden State,14-12,26,31,31,16,0,0,0,0,0,0,0,0,0,0,104,0.451,0.708,0.25,25,58,12
2013-12-18,1,0021300369,1610612754,IND,Indiana,20-5,26,26,24,18,0,0,0,0,0,0,0,0,0,0,94,0.438,0.893,0.357,13,36,14
2013-12-18,1,0021300369,1610612748,MIA,Miami,19-6,22,19,30,26,0,0,0,0,0,0,0,0,0,0,97,0.481,0.818,0.238,21,37,12
2013-12-18,2,0021300370,1610612762,UTA,Utah,7-21,27,22,19,18,0,0,0,0,0,0,0,0,0,0,86,0.402,0.8,0.381,19,47,16
2013-12-18,2,0021300370,1610612753,ORL,Orlando,8-18,20,19,23,20,0,0,0,0,0,0,0,0,0,0,82,0.326,0.95,0.467,12,48,10
2013-12-18,3,0021300371,1610612766,CHA,Charlotte,12-14,18,19,33,25,9,0,0,0,0,0,0,0,0,0,104,0.457,0.647,0.533,18,40,20
2013-12-18,3,0021300371,1610612761,TOR,Toronto,9-14,15,32,23,25,7,0,0,0,0,0,0,0,0,0,102,0.427,0.7,0.231,22,50,15
2013-12-18,4,0021300372,1610612758,SAC,Sacramento,7-17,26,28,33,20,0,0,0,0,0,0,0,0,0,0,107,0.476,0.84,0.4,25,33,13
2013-12-18,4,0021300372,1610612737,ATL,Atlanta,14-12,28,25,32,39,0,0,0,0,0,0,0,0,0,0,124,0.58,0.833,0.6,38,44,16
2013-12-18,5,0021300373,1610612765,DET,Detroit,13-14,23,29,28,27,0,0,0,0,0,0,0,0,0,0,107,0.466,0.75,0.37,22,36,16
2013-12-18,5,0021300373,1610612738,BOS,Boston,12-15,42,21,18,25,0,0,0,0,0,0,0,0,0,0,106,0.494,0.909,0.333,22,41,18
2013-12-18,6,0021300374,1610612764,WAS,Washington,11-13,30,29,26,28,0,0,0,0,0,0,0,0,0,0,113,0.432,0.833,0.6,19,51,16
2013-12-18,6,0021300374,1610612751,BKN,Brooklyn,9-16,28,25,24,30,0,0,0,0,0,0,0,0,0,0,107,0.527,0.833,0.429,28,31,14
2013-12-18,7,0021300375,1610612752,NYK,New York,8-17,24,21,23,19,7,13,0,0,0,0,0,0,0,0,107,0.376,0.737,0.415,26,51,12
2013-12-18,7,0021300375,1610612749,MIL,Milwaukee,5-20,22,22,22,21,7,7,0,0,0,0,0,0,0,0,101,0.415,0.714,0.364,13,54,20
2013-12-18,8,0021300376,1610612757,POR,Portland,22-5,22,21,35,31,0,0,0,0,0,0,0,0,0,0,109,0.426,0.789,0.35,19,45,13
2013-12-18,8,0021300376,1610612750,MIN,Minnesota,13-13,31,38,29,22,0,0,0,0,0,0,0,0,0,0,120,0.495,0.808,0.368,27,53,10
2013-12-18,9,0021300377,1610612763,MEM,Memphis,10-15,21,18,27,25,0,0,0,0,0,0,0,0,0,0,91,0.398,0.643,0.444,23,43,15
2013-12-18,9,0021300377,1610612742,DAL,Dallas,15-10,27,25,26,27,0,0,0,0,0,0,0,0,0,0,105,0.548,0.87,0.333,25,42,15
2013-12-18,10,0021300378,1610612759,SAS,San Antonio,20-5,29,30,28,21,0,0,0,0,0,0,0,0,0,0,108,0.471,0.792,0.389,23,46,18
2013-12-18,10,0021300378,1610612756,PHX,Phoenix,14-10,34,24,23,20,0,0,0,0,0,0,0,0,0,0,101,0.463,0.75,0.467,16,42,19
2013-12-18,11,0021300379,1610612741,CHI,Chicago,9-15,16,30,20,28,0,0,0,0,0,0,0,0,0,0,94,0.481,0.565,0.417,26,33,17
2013-12-18,11,0021300379,1610612745,HOU,Houston,17-9,24,33,26,26,0,0,0,0,0,0,0,0,0,0,109,0.537,0.813,0.364,23,37,13
2013-12-18,12,0021300380,1610612740,NOP,New Orleans,11-13,22,23,20,30,0,0,0,0,0,0,0,0,0,0,95,0.398,0.7,0.35,26,55,11
2013-12-18,12,0021300380,1610612746,LAC,Los Angeles,18-9,27,25,26,30,0,0,0,0,0,0,0,0,0,0,108,0.423,0.861,0.379,25,49,9
2013-12-19,1,0021300381,1610612741,CHI,Chicago,9-16,24,28,20,23,0,0,0,0,0,0,0,0,0,0,95,0.377,0.744,0.276,20,40,16
2013-12-19,1,0021300381,1610612760,OKC,Oklahoma City,21-4,35,20,29,23,0,0,0,0,0,0,0,0,0,0,107,0.512,0.857,0.6,26,43,16
2013-12-19,2,0021300382,1610612759,SAS,San Antonio,21-5,18,35,29,22,0,0,0,0,0,0,0,0,0,0,104,0.449,0.684,0.407,21,39,19
2013-12-19,2,0021300382,1610612744,GSW,Golden State,14-13,23,28,23,28,0,0,0,0,0,0,0,0,0,0,102,0.467,0.909,0.258,26,47,24
2013-12-20,1,0021300383,1610612751,BKN,Brooklyn,9-17,31,26,26,25,12,0,0,0,0,0,0,0,0,0,120,0.494,0.7,0.455,36,36,16
2013-12-20,1,0021300383,1610612755,PHI,Philadelphia,8-19,29,31,22,26,13,0,0,0,0,0,0,0,0,0,121,0.51,0.667,0.31,36,49,17
2013-12-20,2,0021300384,1610612762,UTA,Utah,7-22,16,18,24,27,0,0,0,0,0,0,0,0,0,0,85,0.372,0.8,0.167,21,49,15
2013-12-20,2,0021300384,1610612737,ATL,Atlanta,15-12,30,25,30,33,0,0,0,0,0,0,0,0,0,0,118,0.523,0.75,0.385,32,46,10
2013-12-20,3,0021300385,1610612749,MIL,Milwaukee,5-21,26,21,23,26,15,0,0,0,0,0,0,0,0,0,111,0.4,0.84,0.345,22,52,11
2013-12-20,3,0021300385,1610612739,CLE,Cleveland,10-15,25,22,23,26,18,0,0,0,0,0,0,0,0,0,114,0.39,0.926,0.393,18,56,12
2013-12-20,4,0021300386,1610612766,CHA,Charlotte,13-14,22,22,31,41,0,0,0,0,0,0,0,0,0,0,116,0.524,0.893,0.3,19,43,12
2013-12-20,4,0021300386,1610612765,DET,Detroit,13-15,31,28,30,17,0,0,0,0,0,0,0,0,0,0,106,0.467,0.588,0.522,18,44,17
2013-12-20,5,0021300387,1610612758,SAC,Sacramento,7-18,36,25,21,21,0,0,0,0,0,0,0,0,0,0,103,0.581,0.417,0.318,25,32,20
2013-12-20,5,0021300387,1610612748,MIA,Miami,20-6,33,34,31,24,0,0,0,0,0,0,0,0,0,0,122,0.614,0.714,0.435,32,39,17
2013-12-20,6,0021300388,1610612745,HOU,Houston,17-10,20,25,20,16,0,0,0,0,0,0,0,0,0,0,81,0.381,0.542,0.182,10,36,14
2013-12-20,6,0021300388,1610612754,IND,Indiana,21-5,25,31,31,27,0,0,0,0,0,0,0,0,0,0,114,0.531,0.727,0.462,29,50,17
2013-12-20,7,0021300389,1610612761,TOR,Toronto,10-14,22,27,29,23,8,0,0,0,0,0,0,0,0,0,109,0.462,0.778,0.524,17,46,15
2013-12-20,7,0021300389,1610612742,DAL,Dallas,15-11,33,19,29,20,7,0,0,0,0,0,0,0,0,0,108,0.505,0.6,0.476,31,45,15
2013-12-20,8,0021300390,1610612756,PHX,Phoenix,15-10,20,28,24,31,0,0,0,0,0,0,0,0,0,0,103,0.398,0.677,0.353,19,44,11
2013-12-20,8,0021300390,1610612743,DEN,Denver,14-11,28,34,20,17,0,0,0,0,0,0,0,0,0,0,99,0.412,0.862,0.235,18,53,16
2013-12-20,9,0021300391,1610612750,MIN,Minnesota,13-14,26,27,23,15,0,0,0,0,0,0,0,0,0,0,91,0.347,0.8,0.227,21,49,16
2013-12-20,9,0021300391,1610612747,LAL,Los Angeles,13-13,35,16,30,23,0,0,0,0,0,0,0,0,0,0,104,0.538,0.867,0.368,27,43,19
2013-12-21,1,0021300392,1610612763,MEM,Memphis,11-15,25,25,22,23,0,0,0,0,0,0,0,0,0,0,95,0.476,0.842,0.111,17,56,16
2013-12-21,1,0021300392,1610612752,NYK,New York,8-18,22,18,21,26,0,0,0,0,0,0,0,0,0,0,87,0.418,0.652,0.273,21,29,7
2013-12-21,2,0021300393,1610612764,WAS,Washington,12-13,14,30,30,32,0,0,0,0,0,0,0,0,0,0,106,0.471,0.727,0.381,24,47,11
2013-12-21,2,0021300393,1610612738,BOS,Boston,12-16,30,21,25,23,0,0,0,0,0,0,0,0,0,0,99,0.483,0.611,0.2,25,40,12
2013-12-21,3,0021300395,1610612758,SAC,Sacramento,8-18,25,31,19,30,0,0,0,0,0,0,0,0,0,0,105,0.494,0.652,0.522,17,44,15
2013-12-21,3,0021300395,1610612753,ORL,Orlando,8-19,31,27,19,23,0,0,0,0,0,0,0,0,0,0,100,0.476,0.609,0.4,17,42,17
2013-12-21,4,0021300394,1610612762,UTA,Utah,8-22,17,25,28,18,0,0,0,0,0,0,0,0,0,0,88,0.386,0.778,0.476,19,44,7
2013-12-21,4,0021300394,1610612766,CHA,Charlotte,13-15,21,25,20,19,0,0,0,0,0,0,0,0,0,0,85,0.434,0.688,0.167,16,50,11
2013-12-21,5,0021300396,1610612745,HOU,Houston,18-10,33,28,25,28,0,0,0,0,0,0,0,0,0,0,114,0.557,0.739,0.391,33,45,14
2013-12-21,5,0021300396,1610612765,DET,Detroit,13-16,24,29,18,26,0,0,0,0,0,0,0,0,0,0,97,0.449,0.615,0.083,22,37,8
2013-12-21,6,0021300397,1610612739,CLE,Cleveland,10-16,26,17,22,19,0,0,0,0,0,0,0,0,0,0,84,0.4,0.889,0.222,21,36,9
2013-12-21,6,0021300397,1610612741,CHI,Chicago,10-16,33,27,21,19,0,0,0,0,0,0,0,0,0,0,100,0.536,0.667,0.667,27,49,21
2013-12-21,7,0021300398,1610612755,PHI,Philadelphia,8-20,23,26,23,34,0,0,0,0,0,0,0,0,0,0,106,0.409,0.909,0.435,25,44,17
2013-12-21,7,0021300398,1610612749,MIL,Milwaukee,6-21,29,30,26,31,0,0,0,0,0,0,0,0,0,0,116,0.524,0.92,0.28,23,43,13
2013-12-21,8,0021300399,1610612760,OKC,Oklahoma City,22-4,21,40,24,28,0,0,0,0,0,0,0,0,0,0,113,0.489,0.833,0.444,22,48,12
2013-12-21,8,0021300399,1610612759,SAS,San Antonio,21-6,21,29,26,24,0,0,0,0,0,0,0,0,0,0,100,0.427,0.808,0.474,25,37,11
2013-12-21,9,0021300400,1610612742,DAL,Dallas,15-12,25,33,24,26,0,0,0,0,0,0,0,0,0,0,108,0.484,0.739,0.176,25,36,11
2013-12-21,9,0021300400,1610612756,PHX,Phoenix,16-10,38,25,28,32,0,0,0,0,0,0,0,0,0,0,123,0.512,0.909,0.5,19,45,18
2013-12-21,10,0021300401,1610612740,NOP,New Orleans,11-14,26,27,25,29,0,0,0,0,0,0,0,0,0,0,107,0.468,0.684,0.353,22,48,11
2013-12-21,10,0021300401,1610612757,POR,Portland,23-5,21,31,31,27,0,0,0,0,0,0,0,0,0,0,110,0.439,0.889,0.276,23,45,7
2013-12-21,11,0021300402,1610612747,LAL,Los Angeles,13-14,26,16,15,26,0,0,0,0,0,0,0,0,0,0,83,0.325,0.818,0.2,11,50,24
2013-12-21,11,0021300402,1610612744,GSW,Golden State,15-13,27,19,26,30,0,0,0,0,0,0,0,0,0,0,102,0.388,0.737,0.387,19,55,16
2013-12-21,12,0021300403,1610612743,DEN,Denver,14-12,18,25,17,31,0,0,0,0,0,0,0,0,0,0,91,0.352,0.793,0.2,16,50,18
2013-12-21,12,0021300403,1610612746,LAC,Los Angeles,19-9,28,28,23,33,0,0,0,0,0,0,0,0,0,0,112,0.453,0.677,0.394,26,46,17
2013-12-22,1,0021300404,1610612738,BOS,Boston,12-17,17,20,21,21,0,0,0,0,0,0,0,0,0,0,79,0.381,0.692,0.429,16,41,16
2013-12-22,1,0021300404,1610612754,IND,Indiana,22-5,20,32,28,26,0,0,0,0,0,0,0,0,0,0,106,0.494,0.682,0.474,28,53,13
2013-12-22,2,0021300405,1610612761,TOR,Toronto,11-14,25,37,13,29,0,0,0,0,0,0,0,0,0,0,104,0.396,0.828,0.4,22,42,13
2013-12-22,2,0021300405,1610612760,OKC,Oklahoma City,22-5,21,35,28,14,0,0,0,0,0,0,0,0,0,0,98,0.368,0.972,0.304,17,47,19
2013-12-22,3,0021300406,1610612750,MIN,Minnesota,13-15,24,30,31,21,10,0,0,0,0,0,0,0,0,0,116,0.469,0.741,0.273,27,54,19
2013-12-22,3,0021300406,1610612746,LAC,Los Angeles,20-9,24,32,27,23,14,0,0,0,0,0,0,0,0,0,120,0.474,0.778,0.241,24,45,13
2013-12-23,1,0021300407,1610612749,MIL,Milwaukee,6-22,33,21,24,23,9,0,0,0,0,0,0,0,0,0,110,0.433,0.941,0.357,29,51,12
2013-12-23,1,0021300407,1610612766,CHA,Charlotte,14-15,17,35,26,23,10,0,0,0,0,0,0,0,0,0,111,0.434,0.75,0.588,30,43,8
2013-12-23,2,0021300408,1610612765,DET,Detroit,14-16,28,30,31,26,0,0,0,0,0,0,0,0,0,0,115,0.479,0.722,0.417,27,50,14
2013-12-23,2,0021300408,1610612739,CLE,Cleveland,10-17,18,22,24,28,0,0,0,0,0,0,0,0,0,0,92,0.386,0.667,0.286,20,39,19
2013-12-23,3,0021300409,1610612752,NYK,New York,9-18,29,36,19,19,0,0,0,0,0,0,0,0,0,0,103,0.453,0.789,0.476,19,47,9
2013-12-23,3,0021300409,1610612753,ORL,Orlando,8-20,27,14,35,22,0,0,0,0,0,0,0,0,0,0,98,0.416,0.727,0.32,24,44,9
2013-12-23,4,0021300410,1610612754,IND,Indiana,23-5,19,26,30,28,0,0,0,0,0,0,0,0,0,0,103,0.458,0.947,0.321,16,46,17
2013-12-23,4,0021300410,1610612751,BKN,Brooklyn,9-18,17,22,19,28,0,0,0,0,0,0,0,0,0,0,86,0.382,0.88,0.231,21,36,18
2013-12-23,5,0021300411,1610612737,ATL,Atlanta,15-13,23,31,30,27,8,0,0,0,0,0,0,0,0,0,119,0.484,0.737,0.5,29,46,18
2013-12-23,5,0021300411,1610612748,MIA,Miami,21-6,33,17,27,34,10,0,0,0,0,0,0,0,0,0,121,0.505,0.655,0.345,20,44,13
2013-12-23,6,0021300412,1610612742,DAL,Dallas,16-12,20,30,36,25,0,0,0,0,0,0,0,0,0,0,111,0.506,0.87,0.5,23,33,11
2013-12-23,6,0021300412,1610612745,HOU,Houston,18-11,26,31,21,26,0,0,0,0,0,0,0,0,0,0,104,0.543,0.724,0.368,23,36,17
2013-12-23,7,0021300413,1610612762,UTA,Utah,8-23,21,27,23,23,0,0,0,0,0,0,0,0,0,0,94,0.467,0.867,0.458,24,38,13
2013-12-23,7,0021300413,1610612763,MEM,Memphis,12-15,27,26,24,27,0,0,0,0,0,0,0,0,0,0,104,0.47,0.75,0.55,24,40,6
2013-12-23,8,0021300414,1610612761,TOR,Toronto,11-15,26,23,23,27,0,0,0,0,0,0,0,0,0,0,99,0.457,0.72,0.333,21,40,13
2013-12-23,8,0021300414,1610612759,SAS,San Antonio,22-6,25,30,23,34,0,0,0,0,0,0,0,0,0,0,112,0.451,0.778,0.391,27,50,13
2013-12-23,9,0021300415,1610612744,GSW,Golden State,16-13,30,17,17,25,0,0,0,0,0,0,0,0,0,0,89,0.429,0.556,0.438,17,42,15
2013-12-23,9,0021300415,1610612743,DEN,Denver,14-13,22,21,23,15,0,0,0,0,0,0,0,0,0,0,81,0.383,0.762,0.231,16,47,17
2013-12-23,10,0021300416,1610612747,LAL,Los Angeles,13-15,24,27,17,22,0,0,0,0,0,0,0,0,0,0,90,0.37,0.649,0.3,12,39,11
2013-12-23,10,0021300416,1610612756,PHX,Phoenix,17-10,28,36,26,27,0,0,0,0,0,0,0,0,0,0,117,0.467,0.76,0.438,24,62,15
2013-12-23,11,0021300417,1610612740,NOP,New Orleans,12-14,28,24,25,36,0,0,0,0,0,0,0,0,0,0,113,0.494,0.852,0.471,28,45,16
2013-12-23,11,0021300417,1610612758,SAC,Sacramento,8-19,27,25,25,23,0,0,0,0,0,0,0,0,0,0,100,0.419,0.738,0.412,15,43,22
2013-12-25,1,0021300418,1610612741,CHI,Chicago,11-16,21,20,36,18,0,0,0,0,0,0,0,0,0,0,95,0.486,0.9,0.294,20,45,15
2013-12-25,1,0021300418,1610612751,BKN,Brooklyn,9-19,23,15,20,20,0,0,0,0,0,0,0,0,0,0,78,0.352,0.742,0.294,11,39,16
